tenure,MonthlyCharges,TotalCharges
29.0904412,64.36769267,2682.484741
20,59.2,1191.2
29.4904412,64.39769267,2724.584741
33.2904412,67.22769267,3076.744741
40.8904412,63.40769267,3499.594741
34.8904412,69.73769267,3353.144741
30.6904412,66.28769267,2843.994741
36.8904412,70.43769267,3567.864741
27.4904412,57.97769267,2560.064741
39.8904412,61.01769267,3292.824741
27.8904412,63.20769267,2595.394741
36.8904412,54.08769267,2778.044741
40.4904412,55.10769267,2947.934741
40.8904412,66.09769267,3700.654741
30.6904412,58.22769267,2705.424741
7,20.65,134.05
72,87.1,6230.1
33.0904412,53.18769267,2665.914741
34.6904412,67.28769267,3235.164741
34,109.8,3587.25
35.6904412,66.14769267,3259.574741
39.0904412,62.31769267,3311.564741
11,79.5,868.5
39.2904412,65.40769267,3523.124741
32.6904412,60.44769267,2839.174741
27.4904412,66.37769267,2568.464741
27.4904412,65.03769267,2567.124741
30.6904412,56.09769267,2669.854741
58,20.75,1185.95
27.4904412,52.97769267,2555.064741
27.8904412,58.07769267,2578.204741
37.8904412,67.37769267,3535.544741
35,25.6,901.25
37.2904412,70.40769267,3619.664741
40.8904412,63.37769267,3523.294741
36.6904412,54.29769267,2779.144741
65,108.8,7082.45
28.2904412,63.16769267,2616.224741
51,94.65,4812.75
36.4904412,68.42769267,3431.204741
29.0904412,64.58769267,2684.014741
8,20.25,174.65
30.0904412,54.17769267,2615.644741
45,115.65,5125.5
28.8904412,64.13769267,2661.084741
27.4904412,59.24769267,2561.334741
40.4904412,69.84769267,3957.564741
72,72.1,5016.65
35.4904412,71.93769267,3470.294741
31.8904412,54.23769267,2673.594741
33.0904412,64.99769267,3028.134741
28.0904412,65.24769267,2615.274741
6,25.4,153.3
40.6904412,70.29769267,3958.424741
28.6904412,58.36769267,2620.144741
38.4904412,54.10769267,2837.634741
72,25,1849.2
41.6904412,66.26769267,3767.924741
31.8904412,53.13769267,2636.634741
34.2904412,59.24769267,2882.374741
32.6904412,63.32769267,2940.084741
32.4904412,61.22769267,2874.534741
12,26.4,314.95
35.2904412,53.24769267,2712.274741
7,58.85,465.7
41.2904412,68.72769267,3885.114741
39.2904412,53.14769267,2783.654741
35.0904412,54.26769267,2740.854741
41.6904412,72.10769267,4226.314741
27.4904412,56.15769267,2558.244741
38.0904412,63.35769267,3305.304741
27.8904412,66.27769267,2604.264741
39.8904412,64.32769267,3492.874741
41.4904412,66.17769267,3781.784741
35.6904412,53.34769267,2742.924741
36.6904412,53.30769267,2739.904741
40.4904412,69.70769267,3874.334741
21,104.4,2200.25
11,35.65,425.1
27.4904412,69.16769267,2571.254741
55,90.45,5044.8
69,97.65,6743.55
3,73.85,196.4
28.0904412,64.09769267,2611.244741
33.2904412,63.03769267,2970.084741
28.2904412,65.76769267,2634.854741
41.4904412,54.09769267,2896.384741
33.0904412,60.26769267,2875.344741
37.6904412,61.48769267,3185.214741
40.8904412,64.56769267,3597.954741
36.4904412,53.09769267,2744.874741
28.8904412,60.16769267,2638.914741
41.6904412,53.15769267,2835.684741
17,19.9,323.15
27.8904412,70.80769267,2615.024741
27.6904412,65.97769267,2584.044741
29.0904412,64.06769267,2679.234741
37.4904412,60.49769267,3137.004741
28.4904412,53.23769267,2571.374741
27.8904412,68.19769267,2605.944741
30.6904412,68.05769267,2872.934741
30,49.9,1441.95
33.4904412,63.42769267,2984.934741
36.2904412,65.54769267,3275.044741
40.0904412,67.10769267,3689.834741
27.4904412,61.18769267,2563.274741
27.4904412,63.13769267,2565.224741
39.4904412,69.01769267,3745.164741
1,19.05,19.05
9,45.4,418.8
72,114.45,8100.55
27.4904412,53.11769267,2555.204741
28.6904412,58.06769267,2613.994741
40.4904412,67.32769267,3777.494741
27.4904412,63.19769267,2565.284741
40,20.4,745.3
30.4904412,63.49769267,2793.724741
27.6904412,66.64769267,2588.054741
40.6904412,54.18769267,2868.004741
41,104.45,4162.05
38.4904412,53.17769267,2775.284741
41.6904412,72.50769267,4154.014741
27.8904412,66.16769267,2604.274741
38.0904412,53.22769267,2771.784741
52,110.75,5832
37.2904412,67.15769267,3412.204741
30.0904412,67.20769267,2786.984741
32.6904412,58.95769267,2835.654741
41.6904412,68.53769267,3916.804741
39.6904412,64.07769267,3490.914741
29.6904412,60.07769267,2682.204741
44,74.85,3268.05
38.0904412,65.20769267,3423.714741
68,20.05,1386.9
31.2904412,53.09769267,2634.384741
50,54.9,2614.1
38.8904412,54.10769267,2854.024741
34.2904412,67.14769267,3183.624741
27.6904412,58.29769267,2567.494741
39.8904412,64.35769267,3486.644741
38.8904412,71.34769267,3856.634741
32.6904412,53.32769267,2667.964741
41.4904412,72.24769267,4166.924741
39.8904412,60.92769267,3252.004741
41.4904412,67.86769267,3885.194741
35.4904412,71.85769267,3489.204741
29.8904412,67.31769267,2791.534741
27.6904412,65.01769267,2580.034741
68,19.35,1292.65
1,48.75,48.75
65,109.05,7108.2
41.6904412,54.21769267,2911.814741
32.8904412,60.19769267,2852.334741
41.6904412,54.16769267,2923.124741
27.6904412,67.44769267,2585.004741
30.8904412,53.24769267,2629.474741
39.2904412,70.08769267,3819.194741
32.4904412,62.42769267,2881.784741
27.4904412,63.54769267,2565.634741
28.0904412,53.28769267,2566.804741
68,92.2,6392.85
34.8904412,66.06769267,3204.204741
35.6904412,70.25769267,3471.134741
57,19.6,1134.25
38.0904412,55.29769267,2875.574741
12,78.1,947.3
36.0904412,61.51769267,3095.744741
35.6904412,63.09769267,3162.964741
41.6904412,54.16769267,2905.224741
41.4904412,67.42769267,3810.054741
31.0904412,67.14769267,2903.514741
31.8904412,63.94769267,2879.854741
33.2904412,53.09769267,2667.004741
34.2904412,54.45769267,2742.284741
29.2904412,68.95769267,2745.954741
1,43.85,43.85
31.6904412,63.15769267,2849.384741
28.6904412,56.92769267,2607.304741
34.4904412,59.83769267,2931.554741
34.0904412,53.34769267,2694.584741
41.6904412,62.10769267,3495.304741
34.4904412,54.23769267,2737.494741
27.4904412,64.48769267,2566.574741
31.8904412,65.04769267,2886.694741
33.6904412,66.21769267,3079.714741
71,95.15,6770.85
31.8904412,65.08769267,2918.364741
30.6904412,68.54769267,2868.954741
1,75.5,75.5
29.6904412,53.15769267,2602.974741
41.6904412,53.31769267,2851.754741
27.4904412,53.05769267,2555.144741
41.6904412,68.88769267,3937.184741
39.2904412,64.08769267,3441.964741
61,51.35,3244.4
6,45.65,323.45
33.6904412,66.27769267,3083.524741
33.4904412,66.52769267,3090.784741
31.0904412,63.98769267,2836.204741
41.6904412,53.27769267,2831.534741
32,54.2,1739.6
65,90.65,5931
36.2904412,59.39769267,3018.074741
35.6904412,54.22769267,2741.274741
8,74.85,572.45
33.6904412,53.31769267,2690.664741
31.6904412,61.92769267,2827.664741
38.6904412,58.18769267,3065.894741
27.4904412,58.80769267,2560.894741
1,45.1,45.1
27.4904412,58.21769267,2560.304741
32.0904412,68.41769267,2975.794741
27.4904412,53.22769267,2555.314741
38.0904412,67.22769267,3537.664741
4,25.3,116.95
40.2904412,70.94769267,3938.894741
38.4904412,54.07769267,2803.644741
36.2904412,64.40769267,3206.064741
41.4904412,53.15769267,2834.474741
59,66.4,3958.2
41.0904412,56.36769267,3049.754741
31.0904412,52.97769267,2607.144741
38.2904412,53.09769267,2767.904741
38,19.3,755.5
29.2904412,58.32769267,2631.824741
36.6904412,62.70769267,3201.704741
2,35.1,68.75
1,46.2,46.2
27.4904412,58.24769267,2560.334741
27.4904412,57.87769267,2559.964741
46,20.1,936.85
34.8904412,60.64769267,3001.434741
40.2904412,60.99769267,3322.724741
19,73.2,1441.1
37.6904412,66.28769267,3419.024741
41.4904412,53.10769267,2826.994741
27.4904412,58.40769267,2560.494741
37.6904412,59.31769267,3064.564741
28.4904412,54.23769267,2585.504741
32.4904412,61.35769267,2870.784741
36.8904412,69.01769267,3500.174741
40.0904412,70.09769267,3895.624741
27.8904412,65.96769267,2600.754741
27.4904412,58.02769267,2560.114741
72,24.1,1734.65
27.4904412,58.32769267,2560.414741
37.4904412,67.97769267,3459.174741
35.4904412,53.15769267,2712.154741
72,70.65,5011.15
43,86.45,3574.5
41.6904412,72.03769267,4168.584741
36.6904412,68.25769267,3463.904741
41.6904412,66.92769267,3823.774741
27.8904412,53.36769267,2564.724741
27.4904412,63.22769267,2565.314741
27.6904412,66.41769267,2584.394741
26,44.65,1156.55
33.0904412,61.25769267,2918.134741
35,100.5,3653.35
32.6904412,60.30769267,2846.834741
32.0904412,63.27769267,2892.594741
40.6904412,61.29769267,3342.044741
30.4904412,63.74769267,2790.164741
31.8904412,60.37769267,2816.874741
30.0904412,55.43769267,2635.244741
27.4904412,53.41769267,2555.504741
27.4904412,58.23769267,2560.324741
28.0904412,59.40769267,2592.774741
30.4904412,63.03769267,2768.044741
36.4904412,58.00769267,2952.874741
40.8904412,66.51769267,3727.854741
38,69.95,2657.55
33.2904412,59.29769267,2856.804741
28.2904412,65.00769267,2626.984741
30.6904412,67.40769267,2873.744741
28.0904412,53.19769267,2566.634741
12,20.15,260.7
41.6904412,67.33769267,3839.674741
27.8904412,67.61769267,2604.664741
38.4904412,68.10769267,3576.224741
35.4904412,54.18769267,2743.754741
35.2904412,56.41769267,2827.884741
28.6904412,64.91769267,2665.514741
41.0904412,53.20769267,2831.174741
28.6904412,53.34769267,2581.304741
5,30.5,167.2
72,106.1,7657.4
36.0904412,53.31769267,2724.314741
40.2904412,68.31769267,3782.074741
27.8904412,62.13769267,2586.144741
32.0904412,59.43769267,2805.224741
44,84.8,3862.55
72,89.1,6352.4
32.0904412,60.20769267,2821.004741
27.4904412,59.39769267,2561.484741
31.6904412,53.30769267,2645.614741
41.2904412,66.40769267,3737.654741
25,60.35,1404.65
34.6904412,53.17769267,2696.524741
31.6904412,66.28769267,2943.624741
59,72.1,4194.85
49,99.8,4872.45
36.6904412,70.68769267,3575.094741
33.4904412,53.12769267,2683.094741
27.4904412,65.42769267,2567.514741
27.8904412,53.31769267,2566.694741
37.8904412,71.57769267,3713.254741
1,20.2,20.2
31.2904412,53.15769267,2634.484741
27.8904412,65.03769267,2600.604741
37.4904412,53.18769267,2750.694741
37.4904412,61.31769267,3180.334741
29.8904412,53.12769267,2604.364741
27.4904412,53.39769267,2555.484741
27.4904412,53.42769267,2555.514741
39.8904412,63.51769267,3466.564741
27.8904412,60.14769267,2589.124741
36.4904412,53.05769267,2732.934741
27.4904412,59.17769267,2561.264741
28.8904412,54.31769267,2594.344741
41.4904412,53.31769267,2851.494741
38.2904412,67.29769267,3571.134741
41.2904412,67.26769267,3828.494741
27.6904412,65.36769267,2583.194741
67,104.6,6885.75
40.2904412,67.58769267,3739.474741
30.0904412,59.25769267,2685.074741
31.2904412,68.31769267,2934.544741
27.4904412,64.28769267,2566.374741
27.4904412,64.30769267,2566.394741
37.0904412,68.29769267,3474.094741
41.6904412,69.47769267,4003.554741
46,53.1,2459.8
32.0904412,66.18769267,2961.064741
28.2904412,56.06769267,2584.014741
33.8904412,66.93769267,3129.044741
42,60.15,2421.6
31.8904412,69.20769267,3009.854741
28.8904412,63.35769267,2661.984741
66,54.8,3465.7
32.0904412,59.12769267,2793.384741
32.0904412,60.17769267,2809.564741
41.0904412,64.93769267,3622.594741
37.8904412,69.27769267,3591.464741
60,53.6,3237.05
28.6904412,65.43769267,2666.634741
31.2904412,53.08769267,2638.054741
31.8904412,66.33769267,2924.984741
72,80.8,5728.55
29.4904412,64.20769267,2716.444741
31.4904412,53.13769267,2629.384741
27.4904412,67.92769267,2570.014741
31,90.7,2845.15
38.6904412,63.16769267,3330.184741
36.2904412,53.21769267,2728.584741
10,95.25,1021.55
38.8904412,69.63769267,3728.384741
30.0904412,53.20769267,2604.984741
32.6904412,65.38769267,2992.174741
30.0904412,67.39769267,2803.104741
29.6904412,55.05769267,2613.124741
41.0904412,67.87769267,3830.914741
32.2904412,67.04769267,3002.854741
58,108.85,6287.25
34.2904412,58.48769267,2883.714741
30.4904412,66.16769267,2821.334741
45,78.75,3600.65
30.6904412,65.92769267,2817.134741
27.4904412,58.35769267,2560.444741
31.6904412,53.13769267,2635.804741
27.4904412,63.20769267,2565.294741
40.6904412,62.78769267,3476.834741
67,105.65,6717.9
27.6904412,58.13769267,2570.724741
23,74.95,1710.45
29.0904412,64.31769267,2678.784741
28.2904412,53.24769267,2574.894741
38.0904412,58.25769267,3043.414741
38.6904412,68.26769267,3644.234741
24,89.85,2165.05
37.0904412,69.30769267,3539.664741
5,47.15,223.15
2,80.2,181.1
28.0904412,66.63769267,2619.594741
41.2904412,65.06769267,3697.674741
28.2904412,64.39769267,2622.854741
37.8904412,66.35769267,3474.524741
47,98.75,4533.7
33.4904412,53.23769267,2669.154741
29.8904412,61.57769267,2701.324741
28,49.9,1410.25
10,86.45,830.85
38,20.4,743.5
27.4904412,58.27769267,2560.364741
40.6904412,70.03769267,3959.474741
52,75.4,3865.45
39.6904412,70.84769267,3916.434741
16,86.25,1340.1
28.2904412,65.41769267,2625.634741
29.6904412,68.35769267,2788.104741
41.6904412,72.58769267,4246.844741
41.4904412,70.36769267,4027.874741
32.0904412,53.24769267,2642.674741
30.2904412,53.13769267,2617.624741
40.6904412,67.33769267,3762.534741
27.6904412,61.40769267,2578.224741
28.2904412,54.22769267,2576.404741
30.2904412,66.84769267,2829.424741
1,20.2,20.2
35.4904412,61.27769267,3053.564741
35.8904412,62.00769267,3098.714741
27.4904412,64.07769267,2566.164741
27.4904412,63.33769267,2565.424741
32.4904412,67.37769267,3023.664741
22,79.35,1730.35
41.4904412,67.32769267,3832.104741
28.6904412,53.10769267,2584.374741
32.8904412,62.10769267,2924.824741
30.4904412,63.14769267,2759.964741
28.6904412,53.11769267,2577.024741
69,110.5,7455.45
27.4904412,54.15769267,2556.244741
27.8904412,64.69769267,2592.534741
21,96.8,2030.3
41.0904412,66.29769267,3725.184741
41.4904412,58.73769267,3226.864741
41.0904412,53.09769267,2820.544741
36.8904412,69.98769267,3540.514741
36.6904412,65.88769267,3364.304741
2,49.4,106.55
36.2904412,70.90769267,3544.244741
37.4904412,65.41769267,3368.454741
31.6904412,65.05769267,2899.854741
72,86.65,6224.8
37,92.95,3415.25
41.4904412,67.28769267,3816.354741
28.6904412,58.95769267,2619.354741
40.4904412,54.24769267,2888.024741
37.4904412,64.49769267,3344.564741
33.2904412,53.12769267,2673.004741
34,85.35,2896.6
40.0904412,54.17769267,2854.274741
40.2904412,69.84769267,3909.794741
36.6904412,69.36769267,3485.144741
27.4904412,68.33769267,2570.424741
37.0904412,61.16769267,3138.164741
67,94.1,6302.8
35.0904412,53.08769267,2707.144741
14,19.9,283.75
35.8904412,70.84769267,3471.444741
38.4904412,69.42769267,3670.104741
30.0904412,61.03769267,2705.874741
27.4904412,63.48769267,2565.574741
30.4904412,60.38769267,2722.864741
70,106.05,7554.05
41.6904412,66.03769267,3747.634741
31.8904412,64.27769267,2891.884741
31.4904412,54.15769267,2644.734741
27.4904412,53.24769267,2555.334741
27.4904412,63.16769267,2565.254741
33.6904412,67.85769267,3137.504741
17,80.85,1400.85
28.0904412,55.94769267,2578.874741
34.4904412,60.37769267,2939.604741
37.2904412,57.15769267,2937.854741
36.8904412,55.11769267,2835.914741
37.2904412,53.24769267,2745.474741
41.6904412,65.12769267,3713.484741
29.2904412,54.17769267,2596.084741
18,19.65,391.7
27.4904412,65.20769267,2567.294741
27.4904412,53.07769267,2555.164741
29.0904412,68.02769267,2713.634741
2,90.75,174.75
40,78.85,3126.85
41.0904412,69.11769267,3919.594741
37,99.2,3754.6
30.8904412,65.32769267,2832.634741
29.4904412,63.25769267,2718.244741
28.8904412,66.25769267,2676.784741
27.8904412,64.26769267,2599.704741
38.2904412,61.10769267,3182.704741
33.8904412,67.88769267,3169.704741
46,44.95,2168.9
34.0904412,54.43769267,2747.374741
27.8904412,53.25769267,2564.494741
33.2904412,53.46769267,2693.684741
33,59.4,1952.8
45,95,4368.85
35.2904412,61.59769267,3080.724741
41.4904412,72.94769267,4246.824741
1,54.35,54.35
41.6904412,62.10769267,3456.904741
31.6904412,65.24769267,2909.434741
36.4904412,53.25769267,2720.424741
38.2904412,53.41769267,2793.364741
27.4904412,53.30769267,2555.394741
12,75.85,854.45
33.4904412,65.30769267,3037.124741
5,24.95,100.4
67,75.5,5229.45
27.4904412,58.10769267,2560.194741
35.2904412,57.68769267,2894.594741
35.4904412,64.12769267,3156.014741
27.4904412,64.27769267,2566.364741
37.4904412,68.17769267,3518.824741
35.6904412,58.84769267,2957.764741
31.8904412,53.14769267,2638.684741
1,70.55,70.55
1,20.15,20.15
38.4904412,70.53769267,3730.094741
30.2904412,67.41769267,2837.314741
12,25.4,313
38.0904412,63.20769267,3325.674741
28.6904412,62.58769267,2642.924741
33,86.15,2745.7
30.4904412,53.24769267,2619.574741
21,64.85,1336.8
30,74.85,2181.75
27.8904412,59.31769267,2580.854741
29.4904412,63.79769267,2714.994741
39.6904412,72.22769267,3977.994741
30.8904412,53.01769267,2621.064741
28.4904412,53.12769267,2577.024741
36.4904412,69.43769267,3486.184741
21,84.1,1737.45
40.8904412,54.04769267,2851.074741
27.4904412,59.23769267,2561.324741
32.2904412,64.13769267,2910.854741
24,19.75,498.1
30,85,2624.25
27.6904412,65.32769267,2588.124741
37.4904412,70.57769267,3651.064741
38.6904412,66.11769267,3520.384741
30.2904412,54.22769267,2625.124741
41.6904412,65.95769267,3770.684741
27.6904412,64.37769267,2583.454741
32.8904412,68.53769267,3088.174741
33.0904412,68.91769267,3152.134741
41.2904412,69.43769267,3950.264741
29.8904412,53.25769267,2605.954741
39.0904412,68.02769267,3648.084741
13,95.25,1233.65
28.6904412,64.09769267,2656.884741
39.6904412,65.41769267,3548.484741
31.4904412,61.26769267,2802.974741
27.6904412,61.38769267,2573.584741
27.4904412,58.00769267,2560.094741
28.0904412,66.42769267,2612.924741
31.0904412,53.26769267,2628.034741
33.2904412,66.24769267,3062.484741
40.6904412,53.09769267,2808.144741
41.6904412,69.74769267,4061.364741
37.8904412,53.19769267,2773.314741
28.2904412,53.12769267,2571.224741
41.4904412,68.31769267,3892.734741
50,84.15,4164.4
38.4904412,69.85769267,3726.054741
2,50.2,109.25
27.6904412,66.92769267,2587.154741
32.0904412,60.16769267,2818.934741
36.4904412,53.20769267,2723.784741
71,116.25,8564.75
33.0904412,55.45769267,2736.544741
41.0904412,54.10769267,2894.944741
71,84.2,5956.85
1,91.3,91.3
38.4904412,66.34769267,3516.194741
38.4904412,53.45769267,2799.034741
27.4904412,65.11769267,2567.204741
32.8904412,54.32769267,2685.744741
31.0904412,53.25769267,2627.744741
40.4904412,61.98769267,3404.224741
30.6904412,61.60769267,2765.444741
37.6904412,54.36769267,2820.474741
31.0904412,60.85769267,2760.354741
34.4904412,66.38769267,3152.014741
28.6904412,63.23769267,2644.814741
41.6904412,70.19769267,4058.804741
67,111.3,7482.1
34,99.85,3343.15
57,95.25,5427.05
28.6904412,66.46769267,2668.724741
27.4904412,69.37769267,2571.464741
28.8904412,53.12769267,2583.534741
41.0904412,70.01769267,3957.004741
37.2904412,70.09769267,3597.884741
29.2904412,53.11769267,2596.474741
12,25.25,274.7
30.0904412,66.47769267,2787.494741
41.2904412,59.18769267,3225.344741
40.0904412,71.00769267,3973.564741
40.4904412,67.19769267,3743.074741
71,82,5999.85
31.2904412,67.20769267,2880.994741
72,79.35,5753.25
71,64.05,4492.9
34.8904412,69.44769267,3342.644741
28,89.95,2625.55
17,76.45,1233.4
33.8904412,57.03769267,2813.104741
31.8904412,56.13769267,2713.994741
38.8904412,53.12769267,2773.064741
41.2904412,70.10769267,4021.174741
28.0904412,63.31769267,2610.144741
36.2904412,53.28769267,2737.144741
29.2904412,63.21769267,2699.304741
34.4904412,53.10769267,2702.204741
38.0904412,63.19769267,3327.964741
23,59.7,1414.2
41,78.35,3211.2
28.2904412,63.50769267,2625.624741
32.6904412,58.38769267,2800.584741
27.4904412,68.38769267,2570.474741
40.6904412,56.35769267,3060.444741
41.6904412,67.12769267,3841.074741
56,24.95,1468.9
44,24.85,1013.6
40.4904412,69.37769267,3889.454741
34.0904412,62.09769267,2969.054741
41.0904412,70.28769267,3999.434741
1,102.45,102.45
35.2904412,53.14769267,2717.354741
33.2904412,60.10769267,2869.044741
11,70.5,829.3
30.2904412,53.23769267,2611.794741
29.4904412,63.08769267,2693.754741
40.0904412,53.17769267,2818.634741
41.6904412,64.09769267,3623.454741
72,93.05,6735.05
27.4904412,59.45769267,2561.544741
30.2904412,62.33769267,2753.304741
60,80.55,4847.05
38.4904412,59.75769267,3155.244741
8,20.85,161.65
3,80.1,217.55
49,52.15,2583.75
27.6904412,65.25769267,2580.514741
28.4904412,68.84769267,2664.794741
70,114.95,7711.25
12,112.95,1384.75
37.6904412,70.10769267,3647.554741
41.6904412,71.94769267,4176.144741
35.2904412,53.33769267,2716.764741
27.4904412,63.39769267,2565.484741
27.8904412,66.58769267,2595.494741
35.2904412,67.52769267,3286.024741
27.4904412,59.18769267,2561.274741
33.2904412,53.17769267,2666.634741
31.8904412,69.18769267,3017.564741
27.4904412,64.11769267,2566.204741
36.0904412,70.04769267,3450.434741
40.2904412,71.04769267,3939.544741
28.6904412,58.85769267,2619.374741
41.6904412,54.23769267,2909.284741
28.8904412,69.24769267,2733.014741
30.4904412,62.25769267,2759.974741
40.4904412,69.11769267,3915.734741
27.4904412,63.52769267,2565.614741
27.8904412,60.39769267,2582.814741
37.8904412,67.99769267,3557.144741
28.8904412,62.09769267,2667.644741
41.0904412,70.89769267,4014.944741
28.2904412,66.27769267,2635.394741
41.6904412,70.70769267,4066.644741
29.8904412,58.96769267,2677.984741
28.0904412,66.34769267,2615.634741
38.0904412,67.47769267,3544.304741
41.6904412,66.40769267,3781.684741
29.6904412,70.55769267,2802.084741
27.4904412,54.24769267,2556.334741
27.4904412,58.25769267,2560.344741
54,110.35,5893.15
41.0904412,65.05769267,3635.434741
36.8904412,60.31769267,3076.774741
36.8904412,69.86769267,3558.814741
28.8904412,67.26769267,2700.054741
41.4904412,67.46769267,3869.224741
2,47.8,92.45
40.6904412,69.39769267,3897.934741
34,97.7,3410
27.8904412,63.18769267,2591.274741
29.0904412,62.33769267,2669.964741
41.4904412,70.14769267,4008.984741
38.6904412,67.30769267,3597.264741
41.6904412,61.95769267,3444.264741
36.8904412,70.11769267,3564.914741
30.8904412,53.23769267,2631.674741
35.8904412,70.07769267,3441.674741
41.6904412,67.86769267,3889.094741
34.2904412,63.90769267,3083.524741
28.0904412,53.35769267,2565.914741
37.0904412,54.26769267,2793.634741
41.4904412,69.31769267,3957.434741
29.4904412,67.33769267,2755.344741
63,89.4,5597.65
40.2904412,68.30769267,3795.964741
49,20.45,1024.65
29,98.6,2933.2
30.2904412,65.82769267,2802.964741
28.0904412,53.20769267,2567.884741
41.6904412,71.04769267,4109.224741
32.4904412,66.35769267,2964.704741
34.2904412,69.62769267,3241.814741
38.6904412,68.15769267,3645.094741
32.8904412,62.09769267,2911.734741
32.2904412,54.57769267,2698.014741
47,66.05,3021.45
57,65.2,3687.85
30.4904412,66.22769267,2829.534741
28.2904412,60.37769267,2606.174741
17,70.4,1214.05
56,104.75,5510.65
41.6904412,53.20769267,2815.874741
21,94.25,1973.75
36.8904412,58.21769267,2990.564741
68,114.9,7843.55
33.2904412,70.49769267,3193.684741
3,46.1,130.15
30.0904412,57.15769267,2689.774741
28.0904412,53.22769267,2568.404741
41.4904412,68.36769267,3921.184741
28.8904412,54.09769267,2592.094741
39.4904412,55.93769267,2974.744741
41.6904412,67.30769267,3864.474741
28.2904412,66.01769267,2636.254741
49,67.4,3306.85
28.8904412,53.15769267,2585.084741
3,80.35,253.8
9,19.6,197.4
40.6904412,60.05769267,3318.944741
36.4904412,58.25769267,2964.334741
40.6904412,64.23769267,3564.194741
38.2904412,53.15769267,2779.314741
33.8904412,63.76769267,3040.794741
39.6904412,53.22769267,2804.084741
27.4904412,58.40769267,2560.494741
49,39.2,1838.15
27.4904412,58.16769267,2560.254741
14,82.65,1185
30.8904412,67.99769267,2900.084741
1,70.15,70.15
27.4904412,66.32769267,2568.414741
72,117.15,8529.5
64,99.25,6549.45
41.0904412,71.72769267,4112.604741
27.4904412,54.35769267,2556.444741
41.4904412,67.27769267,3808.764741
40.4904412,59.09769267,3201.674741
27.6904412,53.09769267,2561.424741
41.4904412,71.15769267,4132.154741
29.4904412,61.46769267,2697.294741
36.6904412,60.27769267,3082.114741
34.2904412,63.27769267,3034.614741
32,106.35,3520.75
39.2904412,69.96769267,3745.294741
29.4904412,53.11769267,2596.664741
33.0904412,57.11769267,2767.854741
21,26.05,565.75
36.8904412,67.42769267,3425.454741
27.8904412,55.14769267,2569.314741
43,50.2,2169.4
28.2904412,70.27769267,2661.424741
27.4904412,60.30769267,2562.394741
41.4904412,66.30769267,3811.474741
8,19.8,160.05
28.8904412,61.06769267,2638.624741
31.2904412,67.35769267,2907.574741
33,103.7,3467
41.4904412,65.02769267,3661.804741
31,90.7,2835.5
34.8904412,68.21769267,3269.554741
1,88.35,88.35
27.6904412,55.26769267,2564.054741
29.6904412,59.18769267,2674.734741
29.0904412,67.81769267,2725.354741
29.4904412,60.12769267,2671.554741
28.4904412,53.15769267,2573.634741
41.4904412,66.17769267,3760.524741
35.6904412,68.10769267,3336.064741
28.8904412,68.05769267,2706.764741
5,96.25,512.45
27.6904412,63.35769267,2579.594741
36.2904412,53.38769267,2729.734741
28,60,1682.05
35.8904412,65.30769267,3231.084741
39.2904412,66.20769267,3548.274741
42,33.55,1445.3
28.6904412,59.14769267,2612.414741
32.2904412,53.25769267,2652.884741
35.2904412,68.12769267,3279.394741
32.6904412,69.31769267,3085.994741
29.2904412,56.36769267,2629.264741
32.6904412,66.50769267,3031.514741
29.4904412,59.97769267,2681.614741
28.0904412,56.92769267,2582.524741
40.8904412,57.19769267,3110.574741
27.4904412,63.22769267,2565.314741
18,20.1,407.05
57,112.95,6465
32.4904412,53.27769267,2653.554741
30.6904412,56.34769267,2680.514741
27.4904412,56.39769267,2558.484741
38,99.25,3777.15
59,82.95,4903.15
33.2904412,60.34769267,2882.074741
27.6904412,54.10769267,2560.804741
37.2904412,54.25769267,2812.564741
29.0904412,59.37769267,2644.024741
27.8904412,53.14769267,2563.434741
30.0904412,61.17769267,2716.274741
31,73.55,2094.65
28.6904412,61.49769267,2639.084741
28.8904412,69.88769267,2720.764741
17,19.9,329.75
33.6904412,53.10769267,2686.214741
2,81.5,162.55
28.6904412,66.17769267,2660.694741
41.6904412,71.12769267,4128.754741
33.4904412,69.20769267,3188.634741
32.6904412,64.09769267,2945.774741
30.8904412,67.21769267,2856.774741
28.6904412,64.19769267,2649.414741
30.0904412,70.18769267,2857.584741
29.4904412,61.14769267,2687.954741
41.6904412,71.30769267,4163.074741
32.8904412,70.43769267,3120.784741
30.2904412,64.05769267,2778.084741
28.0904412,64.10769267,2610.194741
71,24.55,1719.15
28.2904412,67.08769267,2643.644741
36.6904412,54.12769267,2783.394741
38.6904412,67.34769267,3591.264741
37.2904412,70.22769267,3583.964741
28.8904412,53.30769267,2583.764741
36.8904412,53.12769267,2727.974741
41.2904412,53.15769267,2819.604741
27.4904412,63.30769267,2565.394741
28.8904412,66.34769267,2683.194741
27.4904412,64.64769267,2566.734741
27.4904412,56.26769267,2558.354741
39.2904412,53.32769267,2792.314741
37.0904412,68.80769267,3534.884741
28.0904412,58.92769267,2591.504741
29,20,599.3
40.6904412,54.26769267,2897.934741
37.8904412,68.89769267,3581.204741
67,70.9,4677.1
28.4904412,53.18769267,2575.164741
36.6904412,70.48769267,3521.124741
37.8904412,69.11769267,3636.154741
69,84.7,5878.9
27.8904412,66.42769267,2600.274741
28.0904412,58.12769267,2595.454741
38.4904412,64.38769267,3403.544741
39.0904412,67.98769267,3666.254741
